Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Predicted_Label
8080,6,02/03/2018 03:16:51,513,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3898.635478,513.0,0.0,513.0,513.0,513.0,513.0,0.0,513.0,513.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,3898.635478,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
54053,6,02/03/2018 10:32:18,86132882,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.023219936,86100000.0,0.0,86100000.0,86100000.0,86100000.0,86100000.0,0.0,86100000.0,86100000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.023219936,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,62544,-1,0,20,0.0,0.0,0.0,0.0,86100000.0,0.0,86100000.0,86100000.0,Benign
50997,6,02/03/2018 03:51:08,19038,5,2,129,326.0,112,0,25.8,48.74628191,326,0,163.0,230.5168107,23899.56928,367.6856813,3173.0,7337.918397,18148.0,28.0,19038.0,4759.5,8927.688521,18148.0,28.0,109.0,109.0,0.0,109.0,109.0,0,0,0,0,124,40,262.6326295,105.0530518,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,0,65.0,25.8,163.0,0,0,0,0,0,0,5,129,2,326,8192,2053,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
3389,6,02/03/2018 04:09:43,4613255,8,7,1128,1581.0,661,0,141.0,222.6233206,1173,0,225.8571429,430.0986044,587.2209535,3.251500296,329518.2143,346445.8008,953144.0,2.0,4613255.0,659036.4286,466551.1331,1581298.0,2.0,4038580.0,673096.6667,142209.9761,953144.0,555817.0,0,0,0,0,172,152,1.734133491,1.517366805,0,1173,169.3125,317.731274,100953.1625,0,0,1,1,0,0,0,1,0,180.6,141.0,225.8571429,0,0,0,0,0,0,8,1128,7,1581,8192,62872,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
8080,6,02/03/2018 12:52:57,9965,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,45659.80933,702.4586051,1660.833333,3690.685596,9188.0,21.0,443.0,221.5,238.2949853,390.0,53.0,9596.0,3198.666667,5190.071901,9188.0,23.0,0,0,0,0,72,92,301.0536879,401.4049172,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
445,6,02/03/2018 01:56:18,266503,3,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,15.0092119,88834.33333,153780.7161,266405.0,0.0,266503.0,133251.5,188446.0785,266503.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,32,11.25690893,3.752302976,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
8080,6,02/03/2018 11:10:53,479,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4175.365344,479.0,0.0,479.0,479.0,479.0,479.0,0.0,479.0,479.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,4175.365344,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
27074,6,02/03/2018 03:51:54,86145202,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.023216615,86100000.0,0.0,86100000.0,86100000.0,86100000.0,86100000.0,0.0,86100000.0,86100000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.023216615,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,62565,-1,0,20,0.0,0.0,0.0,0.0,86100000.0,0.0,86100000.0,86100000.0,Benign
80,6,02/03/2018 09:13:53,77244540,12,11,438,1950.0,431,0,36.5,124.236212,1460,0,177.2727273,450.1131171,30.91480641,0.297755673,3511115.455,4767573.457,10000000.0,1.0,77200000.0,7022230.909,4585533.978,10000000.0,204.0,70300000.0,7025402.6,4840702.019,10000000.0,1.0,0,0,0,0,252,316,0.155350786,0.142404887,0,1460,99.5,317.5902474,100863.5652,0,0,0,1,0,0,0,0,0,103.826087,36.5,177.2727273,0,0,0,0,0,0,12,438,11,1950,8192,946,8,20,35030.5,11206.96275,62766.0,31003.0,9620537.0,1075230.877,10000000.0,6959477.0,Benign
8080,6,02/03/2018 02:26:03,506,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3952.56917,506.0,0.0,506.0,506.0,506.0,506.0,0.0,506.0,506.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,3952.56917,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
443,6,02/03/2018 11:55:42,110832110,40,92,2702,110474.0,469,0,67.55,152.3972458,1460,0,1200.804348,530.3473305,1021.148113,1.190990589,846046.6412,2718700.731,10200000.0,0.0,111000000.0,2841021.487,4429863.531,10200000.0,335.0,111000000.0,1217581.967,3210425.091,10200000.0,0.0,0,0,0,0,812,1972,0.360906239,0.83008435,0,1460,850.9473684,691.0386705,477534.4442,0,0,0,1,0,0,0,0,2,857.3939394,67.55,1200.804348,0,0,0,0,0,0,40,2702,92,110474,8192,1147,17,20,365164.8182,850672.0896,2799581.0,32201.0,9707547.727,1025103.632,10200000.0,6620028.0,Benign
8080,6,02/03/2018 11:30:30,612,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3267.973856,612.0,0.0,612.0,612.0,612.0,612.0,0.0,612.0,612.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,3267.973856,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,02/03/2018 11:35:50,10579,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,43009.73627,661.6882503,1763.166667,3890.538596,9698.0,27.0,566.0,283.0,261.629509,468.0,98.0,10145.0,3381.666667,5473.633376,9698.0,27.0,0,0,0,0,72,92,283.5806787,378.1075716,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,02/03/2018 03:32:55,488,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4098.360656,488.0,0.0,488.0,488.0,488.0,488.0,0.0,488.0,488.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,4098.360656,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,02/03/2018 11:20:00,11888,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,38273.88964,588.8290713,1981.333333,4310.100587,10765.0,21.0,699.0,349.5,419.3143212,646.0,53.0,11263.0,3754.333333,6075.546176,10765.0,25.0,0,0,0,0,72,92,252.3553163,336.473755,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,02/03/2018 10:21:55,10395,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,43771.04377,673.4006734,1732.5,3781.186943,9440.0,16.0,552.0,276.0,316.783838,500.0,52.0,9916.0,3305.333333,5317.413406,9440.0,16.0,0,0,0,0,72,92,288.6002886,384.8003848,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,02/03/2018 11:33:17,10077,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,45152.32708,694.6511859,1679.5,3598.597546,9012.0,22.0,599.0,299.5,340.1183618,540.0,59.0,9559.0,3186.333333,5050.715428,9012.0,37.0,0,0,0,0,72,92,297.7076511,396.9435348,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,02/03/2018 10:58:59,10454,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,43524.00995,669.6001531,1742.333333,3840.146907,9571.0,18.0,585.0,292.5,341.5325753,534.0,51.0,9942.0,3314.0,5421.309159,9571.0,18.0,0,0,0,0,72,92,286.9714942,382.6286589,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
443,6,02/03/2018 01:37:00,115311438,19,16,1255,506.0,645,0,66.05263158,183.1803828,354,0,31.625,93.95663894,15.27168536,0.303525831,3391512.882,4700845.25,10000000.0,18.0,115000000.0,6406191.0,4809196.924,10100000.0,18.0,111000000.0,7385832.6,4595030.748,10100000.0,537.0,0,0,0,0,392,464,0.164771165,0.138754665,0,645,48.91666667,146.3034762,21404.70714,0,0,0,1,0,0,0,0,0,50.31428571,66.05263158,31.625,0,0,0,0,0,0,19,1255,16,506,8192,987,15,20,68440.18182,46630.54875,206347.0,43294.0,10000000.0,17153.69831,10000000.0,9950592.0,Benign
8080,6,02/03/2018 11:06:04,11079,3,4,365,129.0,365,0,121.6666667,210.7328483,112,0,32.25,53.7672453,44588.86181,631.8259771,1846.5,4155.748489,10324.0,18.0,394.0,197.0,213.5462479,348.0,46.0,10749.0,3583.0,5840.823658,10324.0,27.0,0,0,0,0,72,92,270.7825616,361.0434155,0,365,61.75,128.4820721,16507.64286,0,0,1,1,0,0,0,1,1,70.57142857,121.6666667,32.25,0,0,0,0,0,0,3,365,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
53,17,02/03/2018 01:53:52,899,1,1,40,139.0,40,40,40.0,0.0,139,139,139.0,0.0,199110.1224,2224.694105,899.0,0.0,899.0,899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1112.347052,1112.347052,40,139,73.0,57.15767665,3267.0,0,0,0,0,0,0,0,0,1,109.5,40.0,139.0,0,0,0,0,0,0,1,40,1,139,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,02/03/2018 11:02:31,383,1,1,41,57.0,41,41,41.0,0.0,57,57,57.0,0.0,255874.6736,5221.932115,383.0,0.0,383.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2610.966057,2610.966057,41,57,46.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,69.5,41.0,57.0,0,0,0,0,0,0,1,41,1,57,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
55045,6,02/03/2018 02:29:15,86288209,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.023178138,86300000.0,0.0,86300000.0,86300000.0,86300000.0,86300000.0,0.0,86300000.0,86300000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.023178138,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,62558,-1,0,20,0.0,0.0,0.0,0.0,86300000.0,0.0,86300000.0,86300000.0,Benign
27581,6,02/03/2018 11:48:17,86001877,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.023255306,86000000.0,0.0,86000000.0,86000000.0,86000000.0,86000000.0,0.0,86000000.0,86000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.023255306,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,62560,-1,0,20,0.0,0.0,0.0,0.0,86000000.0,0.0,86000000.0,86000000.0,Benign
80,6,02/03/2018 04:21:49,53931308,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.037084211,53900000.0,0.0,53900000.0,53900000.0,53900000.0,53900000.0,0.0,53900000.0,53900000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.037084211,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
8080,6,02/03/2018 03:19:12,509,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3929.273084,509.0,0.0,509.0,509.0,509.0,509.0,0.0,509.0,509.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,3929.273084,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
53,17,02/03/2018 11:07:12,35493,1,1,39,71.0,39,39,39.0,0.0,71,71,71.0,0.0,3099.20266,56.34913927,35493.0,0.0,35493.0,35493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,28.17456963,28.17456963,39,71,49.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,74.5,39.0,71.0,0,0,0,0,0,0,1,39,1,71,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,02/03/2018 09:14:12,36364,1,1,54,120.0,54,54,54.0,0.0,120,120,120.0,0.0,4784.95215,54.99945001,36364.0,0.0,36364.0,36364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,27.499725,27.499725,54,120,76.0,38.10511777,1452.0,0,0,0,0,0,0,0,0,1,114.0,54.0,120.0,0,0,0,0,0,0,1,54,1,120,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,02/03/2018 05:14:07,80,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25000.0,80.0,0.0,80.0,80.0,80.0,80.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,25000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,02/03/2018 12:06:17,849,3,4,161,488.0,161,0,53.66666667,92.95339334,488,0,122.0,244.0,764428.7397,8244.994111,141.5,83.7347001,268.0,29.0,490.0,245.0,134.3502884,340.0,150.0,581.0,193.6666667,189.6347366,401.0,29.0,0,0,0,0,72,92,3533.568905,4711.425206,0,488,81.125,173.7875859,30202.125,0,0,0,1,0,0,0,0,1,92.71428571,53.66666667,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
8080,6,02/03/2018 03:36:21,451,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4434.5898,451.0,0.0,451.0,451.0,451.0,451.0,0.0,451.0,451.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,4434.5898,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,02/03/2018 11:43:18,11245,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,40462.42775,622.4988884,1874.166667,4115.916589,10264.0,0.0,610.0,305.0,357.7960313,558.0,52.0,10708.0,3569.333333,5802.000115,10264.0,0.0,0,0,0,0,72,92,266.7852379,355.7136505,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
80,6,02/03/2018 11:47:08,515,3,4,161,488.0,161,0,53.66666667,92.95339334,488,0,122.0,244.0,1260194.175,13592.23301,85.83333333,56.353941,136.0,0.0,271.0,135.5,45.96194078,168.0,103.0,380.0,126.6666667,136.9574143,272.0,0.0,0,0,0,0,72,92,5825.242718,7766.990291,0,488,81.125,173.7875859,30202.125,0,0,0,1,0,0,0,0,1,92.71428571,53.66666667,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
8080,6,02/03/2018 01:32:30,11540,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,39428.07626,606.5857886,1923.333333,4249.572716,10588.0,21.0,587.0,293.5,342.9467889,536.0,51.0,11025.0,3675.0,5989.927629,10588.0,26.0,0,0,0,0,72,92,259.965338,346.6204506,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
3389,6,02/03/2018 11:40:18,3205587,9,7,1144,1581.0,677,0,127.1111111,218.5088353,1173,0,225.8571429,430.0986044,850.0783164,4.991285527,213705.8,255574.6236,953143.0,93.0,3205587.0,400698.375,380421.5746,1299380.0,179.0,2919367.0,486561.1667,274342.8958,953143.0,296033.0,0,0,0,0,192,152,2.807598109,2.183687418,0,1173,160.2941176,312.0067637,97348.22059,0,0,1,1,0,0,0,1,0,170.3125,127.1111111,225.8571429,0,0,0,0,0,0,9,1144,7,1581,8192,62856,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
8080,6,02/03/2018 11:23:04,548,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3649.635036,548.0,0.0,548.0,548.0,548.0,548.0,0.0,548.0,548.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,3649.635036,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,02/03/2018 02:18:23,12001,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,37913.50721,583.2847263,2000.166667,4441.96697,11058.0,21.0,595.0,297.5,347.1894296,543.0,52.0,11479.0,3826.333333,6265.524107,11058.0,26.0,0,0,0,0,72,92,249.9791684,333.3055579,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
0,0,02/03/2018 08:49:26,474207,7,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,14.76148602,79034.5,107929.7925,290707.0,46.0,474207.0,79034.5,107929.7925,290707.0,46.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14.76148602,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,7,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,02/03/2018 05:15:02,984,3,4,161,488.0,161,0,53.66666667,92.95339334,488,0,122.0,244.0,659552.8455,7113.821138,164.0,133.6338281,364.0,0.0,543.0,271.5,205.7680733,417.0,126.0,620.0,206.6666667,187.5348856,366.0,0.0,0,0,0,0,72,92,3048.780488,4065.04065,0,488,81.125,173.7875859,30202.125,0,0,0,1,0,0,0,0,1,92.71428571,53.66666667,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,02/03/2018 10:36:11,93306,2,2,66,188.0,33,33,33.0,0.0,94,94,94.0,0.0,2722.225795,42.86969755,31102.0,36573.1482,71409.0,35.0,71409.0,71409.0,0.0,71409.0,71409.0,35.0,35.0,0.0,35.0,35.0,0,0,0,0,16,16,21.43484878,21.43484878,33,94,57.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,71.75,33.0,94.0,0,0,0,0,0,0,2,66,2,188,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
8080,6,02/03/2018 11:42:32,467,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4282.655246,467.0,0.0,467.0,467.0,467.0,467.0,0.0,467.0,467.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,4282.655246,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,02/03/2018 01:16:22,11018,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,41296.06099,635.3240152,1836.333333,4022.739249,10037.0,21.0,592.0,296.0,356.3818177,548.0,44.0,10491.0,3497.0,5666.892358,10037.0,40.0,0,0,0,0,72,92,272.2817208,363.0422944,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,02/03/2018 12:56:24,10449,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,43544.83683,669.9205666,1741.5,3811.029559,9510.0,14.0,624.0,312.0,353.5533906,562.0,62.0,9919.0,3306.333333,5375.909256,9510.0,14.0,0,0,0,0,72,92,287.1088142,382.8117523,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,02/03/2018 12:42:30,493,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4056.795132,493.0,0.0,493.0,493.0,493.0,493.0,0.0,493.0,493.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,4056.795132,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,02/03/2018 03:38:12,7829,3,4,365,129.0,365,0,121.6666667,210.7328483,112,0,32.25,53.7672453,63098.73547,894.1116362,1304.833333,2731.448364,6866.0,20.0,519.0,259.5,299.1061684,471.0,48.0,7378.0,2459.333333,3822.912284,6866.0,31.0,0,0,0,0,72,92,383.1907012,510.920935,0,365,61.75,128.4820721,16507.64286,0,0,1,1,0,0,0,1,1,70.57142857,121.6666667,32.25,0,0,0,0,0,0,3,365,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
443,6,02/03/2018 09:41:04,514171,9,7,512,4472.0,194,0,56.88888889,83.48269947,1430,0,638.8571429,695.6206889,9693.27325,31.11805217,34278.06667,58544.98683,194769.0,0.0,514171.0,64271.375,71662.09609,194769.0,36.0,224098.0,37349.66667,51719.90355,111167.0,0.0,0,0,0,0,192,152,17.50390434,13.61414782,0,1430,293.1764706,523.4494048,273999.2794,0,0,0,1,0,0,0,0,0,311.5,56.88888889,638.8571429,0,0,0,0,0,0,9,512,7,4472,8192,172,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,02/03/2018 12:45:21,119,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,16806.72269,119.0,0.0,119.0,119.0,119.0,119.0,0.0,119.0,119.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,16806.72269,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,253,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
50099,6,02/03/2018 11:02:55,39,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,51282.05128,39.0,0.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,25641.02564,25641.02564,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,31088,64209,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
